Event,Detector,WindowType,Domain,Constant,Count
170405-v1,H1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,269
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 2,245
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 2,213
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 3,87
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 3,93
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 5,25
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 5,28
170405-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,286
170405-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,305
170405-v1,H1,LEGACY_120s,AMP_P2P,Plastic Constant,342
170405-v1,H1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Plastic Constant,349
170405-v1,H1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),761
170405-v1,H1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),796
170405-v1,H1,LEGACY_120s,AMP_P2P,Catalan’s Constant,4607
170405-v1,H1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Catalan’s Constant,4579
170405-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,8
170405-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,9
170405-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,26
170405-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,27
170405-v1,H1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,26
170405-v1,H1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,15
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Length (m),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Length (m),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Length (m),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Time (s),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Time (s),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Time (s),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Charge (C),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Charge (C),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Charge (C),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Absolute Zero (K),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Absolute Zero (K),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Absolute Zero (K),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),27
170405-v1,H1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),13
170405-v1,H1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Boltzmann Constant (J/K),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Avogadro Constant (1/mol),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Avogadro Constant (1/mol),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Avogadro Constant (1/mol),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Gas Constant R (J/(mol·K)),3
170405-v1,H1,LEGACY_120s,AMP_P2D,Gas Constant R (J/(mol·K)),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Gas Constant R (J/(mol·K)),2
170405-v1,H1,LEGACY_120s,AMP_P2P,Fine-Structure Constant,93
170405-v1,H1,LEGACY_120s,AMP_P2D,Fine-Structure Constant,317
170405-v1,H1,LEGACY_120s,AMP_D2D,Fine-Structure Constant,79
170405-v1,H1,LEGACY_120s,AMP_P2P,Gravitational Constant (m^3 kg^-1 s^-2),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Gravitational Constant (m^3 kg^-1 s^-2),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Gravitational Constant (m^3 kg^-1 s^-2),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Coulomb Constant (N m^2 C^-2),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Coulomb Constant (N m^2 C^-2),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Coulomb Constant (N m^2 C^-2),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Constant (J·s),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Constant (J·s),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Constant (J·s),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Reduced Planck Constant (J·s),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Reduced Planck Constant (J·s),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Reduced Planck Constant (J·s),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Electron Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Electron Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Electron Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Proton Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Proton Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Proton Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Neutron Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Neutron Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Neutron Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Muon Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Muon Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Muon Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Tau Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Tau Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Tau Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Elementary Charge (C),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Elementary Charge (C),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Elementary Charge (C),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Speed of Light (m/s),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Speed of Light (m/s),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Speed of Light (m/s),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Hubble Constant (km/s/Mpc),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Hubble Constant (km/s/Mpc),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Hubble Constant (km/s/Mpc),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Critical Density (kg/m^3),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Critical Density (kg/m^3),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Critical Density (kg/m^3),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Baryon-to-Photon Ratio,80
170405-v1,H1,LEGACY_120s,AMP_P2D,Baryon-to-Photon Ratio,364
170405-v1,H1,LEGACY_120s,AMP_D2D,Baryon-to-Photon Ratio,70
170405-v1,H1,LEGACY_120s,AMP_P2P,Astronomical Unit (m),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Astronomical Unit (m),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Astronomical Unit (m),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Parsec (m),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Parsec (m),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Parsec (m),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Solar Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Solar Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Solar Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Solar Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Solar Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Solar Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Earth Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Earth Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Earth Mass (kg),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Earth Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Earth Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Earth Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio,254
170412-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio,241
170412-v1,H1,LEGACY_120s,AMP_P2P,Phi Squared,45
170412-v1,H1,LEGACY_120s,AMP_P2D,Phi Squared,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Phi Squared,38
170412-v1,H1,LEGACY_120s,AMP_P2P,Pi,23
170412-v1,H1,LEGACY_120s,AMP_P2D,Pi,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Pi,24
170412-v1,H1,LEGACY_120s,AMP_P2P,Two Pi,3
170412-v1,H1,LEGACY_120s,AMP_P2D,Two Pi,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Two Pi,2
170412-v1,H1,LEGACY_120s,AMP_P2P,Euler’s Number,29
170412-v1,H1,LEGACY_120s,AMP_P2D,Euler’s Number,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Euler’s Number,33
170412-v1,H1,LEGACY_120s,AMP_P2P,Euler–Mascheroni Constant,583
170412-v1,H1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,576
170412-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 2,569
170412-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 2,609
170412-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 3,192
170412-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 3,189
170412-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 5,75
170412-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 5,68
170412-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,664
170412-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,680
170412-v1,H1,LEGACY_120s,AMP_P2P,Plastic Constant,901
170412-v1,H1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Plastic Constant,881
170412-v1,H1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),2289
170412-v1,H1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),2295
170412-v1,H1,LEGACY_120s,AMP_P2P,Catalan’s Constant,12097
170412-v1,H1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Catalan’s Constant,12136
170412-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,8
170412-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,10
170412-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,47
170412-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,44
170412-v1,H1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,36
170412-v1,H1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170412-v1,H1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,31
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Length (m),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Length (m),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Length (m),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Time (s),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Time (s),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Time (s),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Charge (C),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Charge (C),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Charge (C),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Absolute Zero (K),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Absolute Zero (K),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Absolute Zero (K),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),26
170412-v1,H1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),33
170412-v1,H1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Boltzmann Constant (J/K),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Avogadro Constant (1/mol),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Avogadro Constant (1/mol),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Avogadro Constant (1/mol),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Gas Constant R (J/(mol·K)),1
170412-v1,H1,LEGACY_120s,AMP_P2D,Gas Constant R (J/(mol·K)),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Gas Constant R (J/(mol·K)),3
170412-v1,H1,LEGACY_120s,AMP_P2P,Fine-Structure Constant,86
170412-v1,H1,LEGACY_120s,AMP_P2D,Fine-Structure Constant,1131
170412-v1,H1,LEGACY_120s,AMP_D2D,Fine-Structure Constant,101
170412-v1,H1,LEGACY_120s,AMP_P2P,Gravitational Constant (m^3 kg^-1 s^-2),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Gravitational Constant (m^3 kg^-1 s^-2),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Gravitational Constant (m^3 kg^-1 s^-2),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Coulomb Constant (N m^2 C^-2),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Coulomb Constant (N m^2 C^-2),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Coulomb Constant (N m^2 C^-2),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Planck Constant (J·s),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Planck Constant (J·s),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Planck Constant (J·s),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Reduced Planck Constant (J·s),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Reduced Planck Constant (J·s),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Reduced Planck Constant (J·s),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Electron Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Electron Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Electron Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Proton Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Proton Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Proton Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Neutron Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Neutron Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Neutron Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Muon Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Muon Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Muon Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Tau Mass (kg),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Tau Mass (kg),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Tau Mass (kg),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Elementary Charge (C),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Elementary Charge (C),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Elementary Charge (C),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Speed of Light (m/s),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Speed of Light (m/s),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Speed of Light (m/s),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Hubble Constant (km/s/Mpc),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Hubble Constant (km/s/Mpc),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Hubble Constant (km/s/Mpc),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Critical Density (kg/m^3),75
170412-v1,H1,LEGACY_120s,AMP_P2D,Critical Density (kg/m^3),1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Critical Density (kg/m^3),98
170412-v1,H1,LEGACY_120s,AMP_P2P,Baryon-to-Photon Ratio,75
170412-v1,H1,LEGACY_120s,AMP_P2D,Baryon-to-Photon Ratio,1308
170412-v1,H1,LEGACY_120s,AMP_D2D,Baryon-to-Photon Ratio,98
170412-v1,H1,LEGACY_120s,AMP_P2P,Astronomical Unit (m),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Astronomical Unit (m),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Astronomical Unit (m),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Parsec (m),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Parsec (m),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Parsec (m),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Solar Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Solar Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Solar Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Solar Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Solar Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Solar Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Earth Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Earth Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Earth Mass (kg),0
170412-v1,H1,LEGACY_120s,AMP_P2P,Earth Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_P2D,Earth Radius (m),0
170412-v1,H1,LEGACY_120s,AMP_D2D,Earth Radius (m),0
170423-v1,L1,LEGACY_120s,AMP_P2P,Golden Ratio,192
170423-v1,L1,LEGACY_120s,AMP_P2D,Golden Ratio,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Golden Ratio,200
170423-v1,L1,LEGACY_120s,AMP_P2P,Phi Squared,36
170423-v1,L1,LEGACY_120s,AMP_P2D,Phi Squared,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Phi Squared,49
170423-v1,L1,LEGACY_120s,AMP_P2P,Pi,26
170423-v1,L1,LEGACY_120s,AMP_P2D,Pi,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Pi,31
170423-v1,L1,LEGACY_120s,AMP_P2P,Two Pi,1
170423-v1,L1,LEGACY_120s,AMP_P2D,Two Pi,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Two Pi,4
170423-v1,L1,LEGACY_120s,AMP_P2P,Euler’s Number,27
170423-v1,L1,LEGACY_120s,AMP_P2D,Euler’s Number,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Euler’s Number,25
170423-v1,L1,LEGACY_120s,AMP_P2P,Euler–Mascheroni Constant,424
170423-v1,L1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,434
170423-v1,L1,LEGACY_120s,AMP_P2P,Square Root of 2,377
170423-v1,L1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Square Root of 2,376
170423-v1,L1,LEGACY_120s,AMP_P2P,Square Root of 3,136
170423-v1,L1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Square Root of 3,137
170423-v1,L1,LEGACY_120s,AMP_P2P,Square Root of 5,50
170423-v1,L1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Square Root of 5,59
170423-v1,L1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,490
170423-v1,L1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,527
170423-v1,L1,LEGACY_120s,AMP_P2P,Plastic Constant,602
170423-v1,L1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Plastic Constant,616
170423-v1,L1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),1455
170423-v1,L1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),1389
170423-v1,L1,LEGACY_120s,AMP_P2P,Catalan’s Constant,7639
170423-v1,L1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Catalan’s Constant,7806
170423-v1,L1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,8
170423-v1,L1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,14
170423-v1,L1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,42
170423-v1,L1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,31
170423-v1,L1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,30
170423-v1,L1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170423-v1,L1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,36
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Length (m),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Planck Length (m),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Planck Length (m),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Time (s),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Planck Time (s),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Planck Time (s),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Mass (kg),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Planck Mass (kg),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Planck Mass (kg),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Charge (C),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Planck Charge (C),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Planck Charge (C),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170423-v1,L1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170423-v1,L1,LEGACY_120s,AMP_P2P,Absolute Zero (K),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Absolute Zero (K),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Absolute Zero (K),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),29
170423-v1,L1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),25
170423-v1,L1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Boltzmann Constant (J/K),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Avogadro Constant (1/mol),0
170423-v1,L1,LEGACY_120s,AMP_P2D,Avogadro Constant (1/mol),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Avogadro Constant (1/mol),0
170423-v1,L1,LEGACY_120s,AMP_P2P,Gas Constant R (J/(mol·K)),5
170423-v1,L1,LEGACY_120s,AMP_P2D,Gas Constant R (J/(mol·K)),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Gas Constant R (J/(mol·K)),1
170423-v1,L1,LEGACY_120s,AMP_P2P,Fine-Structure Constant,108
170423-v1,L1,LEGACY_120s,AMP_P2D,Fine-Structure Constant,899
170423-v1,L1,LEGACY_120s,AMP_D2D,Fine-Structure Constant,84
170423-v1,L1,LEGACY_120s,AMP_P2P,Gravitational Constant (m^3 kg^-1 s^-2),92
170423-v1,L1,LEGACY_120s,AMP_P2D,Gravitational Constant (m^3 kg^-1 s^-2),1043
170423-v1,L1,LEGACY_120s,AMP_D2D,Gravitational Constant (m^3 kg^-1 s^-2),68
170423-v1,L1,LEGACY_120s,AMP_P2P,Coulomb Constant (N m^2 C^-2),0
170423-v1,L1,LEGACY_120s,AMP_P2D,Coulomb Constant (N m^2 C^-2),0
170423-v1,L1,LEGACY_120s,AMP_D2D,Coulomb Constant (N m^2 C^-2),0
170423-v1,L1,LEGACY_120s,AMP_P2P,Planck Constant (J·s),92
